Rank,PlayerID,Name,Team,Position,Played,PassingYards,PassingTouchdowns,PassingInterceptions,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,Sacks,Interceptions,FumblesForced,FumblesRecovered,FantasyPointsPerGamePPR,FantasyPointsPPR
253,19854,Dante Pettis,NYG,WR,3,0,0,0,0,0,4,38,1,0,0,0,0,4.6,13.8
253,22685,Terrace Marshall Jr.,CAR,WR,13,0,0,0,0,0,8,58,0,0,0,0,0,1.1,13.8
255,611,Joe Flacco,NYJ,QB,2,135,2,0,2,0,0,0,0,0,0,0,0,6.8,13.6
255,20979,Antoine Wesley,ARI,WR,15,0,0,0,0,0,4,36,1,0,0,0,0,0.9,13.6
257,16593,Cameron Brate,TB,TE,17,0,0,0,0,0,4,35,1,0,0,0,0,0.8,13.5
257,19172,Zach Pascal,IND,WR,16,0,0,0,0,0,5,25,1,0,0,0,0,0.8,13.5
259,16451,Eric Ebron,PIT,TE,8,0,0,0,1,1,4,32,0,0,0,0,0,1.7,13.3
260,13275,Kyle Rudolph,NYG,TE,16,0,0,0,0,0,5,82,0,0,0,0,0,0.8,13.2
261,21828,Jake Fromm,NYG,QB,3,85,1,0,57,0,0,0,0,0,0,0,0,4.4,13.1
262,19798,Nick Chubb,CLE,RB,14,0,0,0,52,1,1,7,0,0,0,0,0,0.9,12.9
262,19044,Jamal Agnew,JAX,WR,10,0,0,0,0,0,4,29,1,0,0,0,0,1.3,12.9
264,18690,Jalen Richard,LV,RB,10,0,0,0,34,0,5,38,0,0,0,0,0,1.2,12.2
265,13878,Mohamed Sanu,SF,WR,8,0,0,0,0,0,5,70,0,0,0,0,0,1.5,12
265,19903,Jordan Akins,HOU,TE,13,0,0,0,3,0,6,57,0,0,0,0,0,0.9,12
267,21970,James Robinson,JAX,RB,14,0,0,0,37,0,5,30,0,0,0,0,0,0.8,11.7
268,22213,Kendall Hinton,DEN,WR,16,0,0,0,0,0,4,74,0,0,0,0,0,0.7,11.4
269,20816,Lil'Jordan Humphrey,NO,WR,10,0,0,0,0,0,4,72,0,0,0,0,0,1.1,11.2
269,16855,Ty Montgomery,NO,WR,14,0,0,0,8,0,6,44,0,0,0,0,0,0.8,11.2
271,18881,John Ross,NYG,WR,10,0,0,0,0,0,3,81,0,0,0,0,0,1.1,11.1
272,19319,Matt Breida,BUF,RB,9,0,0,0,2,0,2,28,1,0,0,0,0,1.2,11
272,22553,Michael Carter,NYJ,RB,14,0,0,0,44,0,3,36,0,0,0,0,0,0.8,11
274,19461,Cooper Rush,DAL,QB,5,182,1,0,-3,0,0,0,0,0,0,0,0,2.2,10.98
275,22657,John Bates,WAS,TE,17,0,0,0,0,0,4,67,0,0,0,0,0,0.6,10.7
276,19335,Antony Auclair,HOU,TE,16,0,0,0,0,0,2,26,1,0,0,0,0,0.7,10.6
277,18992,Dede Westbrook,MIN,WR,15,0,0,0,0,0,6,45,0,0,0,0,0,0.7,10.5
277,21691,Chuba Hubbard,CAR,RB,17,0,0,0,33,0,6,12,0,0,0,0,0,0.6,10.5
279,17005,Geoff Swaim,TEN,TE,16,0,0,0,0,0,3,13,1,0,0,0,0,0.6,10.3
279,16781,Nelson Agholor,NE,WR,15,0,0,0,0,0,6,43,0,0,0,0,0,0.7,10.3
281,21564,Craig Reynolds,DET,RB,5,0,0,0,48,0,3,23,0,0,0,0,0,2,10.1
281,14865,Marquise Goodwin,CHI,WR,14,0,0,0,0,0,4,61,0,0,0,0,0,0.7,10.1
283,20283,Tim Boyle,DET,QB,5,98,2,1,0,0,0,0,0,0,0,0,0,2,9.92
284,16056,James White,NE,RB,3,0,0,0,7,0,5,42,0,0,0,0,0,3.3,9.9
284,18058,Tajae Sharpe,ATL,WR,15,0,0,0,0,0,5,49,0,0,0,0,0,0.7,9.9
286,18652,C.J. Ham,MIN,FB,17,0,0,0,32,0,2,46,0,0,0,0,0,0.6,9.8
286,16933,James O'Shaughnessy,JAX,TE,7,0,0,0,0,0,4,58,0,0,0,0,0,1.4,9.8
286,18931,Adam Shaheen,MIA,TE,12,0,0,0,0,0,4,58,0,0,0,0,0,0.8,9.8
289,15215,Tavon Austin,JAX,WR,13,0,0,0,0,0,5,47,0,0,0,0,0,0.7,9.7
290,18003,Kenyan Drake,LV,RB,12,0,0,0,19,0,3,47,0,0,0,0,0,0.8,9.6
290,19304,Pharaoh Brown,HOU,TE,15,0,0,0,0,0,4,56,0,0,0,0,0,0.6,9.6
292,16928,Michael Burton,KC,FB,16,0,0,0,24,1,1,0,0,0,0,0,0,0.6,9.4
292,20798,Darrell Henderson Jr.,LAR,RB,12,0,0,0,67,0,2,7,0,0,0,0,0,0.8,9.4
294,21383,Jody Fortson,KC,TE,6,0,0,0,0,0,2,13,1,0,0,0,0,1.6,9.3
295,19865,James Washington,PIT,WR,15,0,0,0,0,0,2,10,1,0,0,0,0,0.6,9
295,21759,KJ Hamler,DEN,WR,3,0,0,0,0,0,3,60,0,0,0,0,0,3,9
297,16308,Albert Wilson,MIA,WR,14,0,0,0,0,0,5,38,0,0,0,0,0,0.6,8.8
298,19766,Saquon Barkley,NYG,RB,13,0,0,0,55,0,2,12,0,0,0,0,0,0.7,8.7
298,20957,Tommy Sweeney,BUF,TE,13,0,0,0,0,0,2,7,1,0,0,0,0,0.7,8.7
300,19972,Mike White,NYJ,QB,4,162,2,3,1,0,0,0,0,0,0,0,0,2.1,8.58
301,21959,Dezmon Patmon,IND,WR,8,0,0,0,0,0,1,14,1,0,0,0,0,1,8.4
301,16524,Devonta Freeman,BAL,RB,16,0,0,0,14,0,4,30,0,0,0,0,0,0.5,8.4
303,20824,Josh Jacobs,LV,RB,15,0,0,0,29,0,4,14,0,0,0,0,0,0.6,8.3
304,15694,Case Keenum,CLE,QB,7,109,1,1,19,0,0,0,0,0,0,0,0,1.2,8.26
305,22650,JaQuan Hardy,DAL,RB,3,0,0,0,22,1,0,0,0,0,0,0,0,2.7,8.2
306,21078,Jeff Smith,NYJ,WR,12,0,0,0,0,0,4,41,0,0,0,0,0,0.7,8.1
307,14828,Chris Hogan,NO,WR,5,0,0,0,0,0,1,10,1,0,0,0,0,1.6,8
308,18073,Jonathan Williams,WAS,RB,5,0,0,0,37,0,2,21,0,0,0,0,0,1.6,7.8
308,22823,Kylen Granson,IND,TE,17,0,0,0,0,0,3,48,0,0,0,0,0,0.5,7.8
310,18067,Jordan Howard,PHI,RB,7,0,0,0,16,1,0,0,0,0,0,0,0,1.1,7.6
310,22674,Deon Jackson,IND,RB,8,0,0,0,16,1,0,0,0,0,0,0,0,1,7.6
310,17963,Austin Hooper,CLE,TE,16,0,0,0,0,0,4,36,0,0,0,0,0,0.5,7.6
313,18093,Andy Janovich,CLE,FB,13,0,0,0,1,1,1,3,0,0,0,0,0,0.6,7.4
313,18617,Elijhaa Penny,NYG,RB,17,0,0,0,30,0,2,24,0,0,0,0,0,0.4,7.4
313,20081,Trent Sherfield,SF,WR,17,0,0,0,0,0,4,34,0,0,0,0,0,0.4,7.4
316,20823,Tyree Jackson,PHI,TE,9,0,0,0,0,0,1,3,1,0,0,0,0,0.8,7.3
316,20792,N'Keal Harry,NE,WR,12,0,0,0,0,0,2,53,0,0,0,0,0,0.6,7.3
316,20191,Godwin Igwebuike,DET,RB,17,0,0,0,19,0,3,24,0,0,0,0,0,0.4,7.3
319,16668,Carlos Hyde,JAX,RB,12,0,0,0,33,0,3,9,0,0,0,0,0,0.6,7.2
320,22555,Jermar Jefferson,DET,RB,7,0,0,0,11,1,0,0,0,0,0,0,0,1,7.1
320,19035,Eric Saubert,DEN,TE,17,0,0,0,0,0,1,1,1,0,0,0,0,0.4,7.1
320,19072,Alex Armah,WAS,FB,11,0,0,0,0,0,1,1,1,0,0,0,0,0.6,7.1
320,20684,Malik Turner,DAL,WR,14,0,0,0,0,0,1,61,0,0,0,0,0,0.5,7.1
320,14587,Josh Gordon,KC,WR,12,0,0,0,0,0,1,1,1,0,0,0,0,0.6,7.1
325,14967,Le'Veon Bell,TB,RB,8,0,0,0,23,0,2,27,0,0,0,0,0,0.9,7
325,22556,Jaret Patterson,WAS,RB,17,0,0,0,13,0,3,27,0,0,0,0,0,0.4,7
325,18209,Marcus Johnson,TEN,WR,7,0,0,0,0,0,3,40,0,0,0,0,0,1,7
328,16837,Chris Conley,HOU,WR,16,0,0,0,0,0,3,39,0,0,0,0,0,0.4,6.9
329,21804,DeeJay Dallas,SEA,RB,17,0,0,0,16,0,4,12,0,0,0,0,0,0.4,6.8
330,16656,Logan Thomas,WAS,TE,6,0,0,0,0,0,4,46,0,0,0,0,0,1.1,6.6
331,13723,Nick Foles,CHI,QB,1,64,1,0,0,0,0,0,0,0,0,0,0,6.6,6.56
332,4807,Adrian Peterson,SEA,RB,4,0,0,0,5,1,0,0,0,0,0,0,0,1.6,6.5
333,19924,Ito Smith,DAL,RB,1,0,0,0,4,1,0,0,0,0,0,0,0,6.4,6.4
333,19200,C.J. Board,NYG,WR,6,0,0,0,0,0,2,44,0,0,0,0,0,1.1,6.4
333,18883,JuJu Smith-Schuster,PIT,WR,5,0,0,0,0,0,3,34,0,0,0,0,0,1.3,6.4
333,21730,Collin Johnson,NYG,WR,12,0,0,0,0,0,3,34,0,0,0,0,0,0.5,6.4
337,19850,Mason Rudolph,PIT,QB,2,80,1,1,11,0,0,0,0,0,0,0,0,3.2,6.3
337,16790,Phillip Dorsett,HOU,WR,6,0,0,0,0,0,2,43,0,0,0,0,0,1,6.3
339,21634,Derrick Gore,KC,RB,11,0,0,0,19,0,2,23,0,0,0,0,0,0.6,6.2
340,19064,Trent Taylor,CIN,WR,4,0,0,0,0,0,2,41,0,0,0,0,0,1.5,6.1
340,20529,Cam Sims,WAS,WR,14,0,0,0,0,0,3,31,0,0,0,0,0,0.4,6.1
342,18957,D'Onta Foreman,TEN,RB,9,0,0,0,58,0,0,0,0,0,0,0,0,0.6,5.8
342,19828,Sony Michel,LAR,RB,17,0,0,0,45,0,1,3,0,0,0,0,0,0.3,5.8
344,15201,Mike Glennon,NYG,QB,6,259,1,3,-6,0,0,0,0,0,0,0,0,1,5.76
345,11047,Colt McCoy,ARI,QB,8,155,0,0,15,0,0,0,0,0,0,0,0,0.7,5.7
345,22244,Ja'Marcus Bradley,CLE,WR,5,0,0,0,0,0,3,27,0,0,0,0,0,1.1,5.7
347,14895,Geno Smith,SEA,QB,4,139,0,0,1,0,0,0,0,0,0,0,0,1.4,5.66
348,19943,Durham Smythe,MIA,TE,17,0,0,0,0,0,2,36,0,0,0,0,0,0.3,5.6
349,21773,Eno Benjamin,ARI,RB,9,0,0,0,19,0,2,15,0,0,0,0,0,0.6,5.4
349,19457,Blake Jarwin,DAL,TE,8,0,0,0,0,0,3,24,0,0,0,0,0,0.7,5.4
351,22686,Dyami Brown,WAS,WR,15,0,0,0,0,0,3,23,0,0,0,0,0,0.4,5.3
352,16920,Jesse James,CHI,TE,14,0,0,0,0,0,3,21,0,0,0,0,0,0.4,5.1
353,19705,Greg Ward,PHI,WR,17,0,0,0,0,0,2,29,0,0,0,0,0,0.3,4.9
353,18896,Cyril Grayson Jr.,TB,WR,5,0,0,0,0,0,2,29,0,0,0,0,0,1,4.9
353,20868,Alexander Mattison,MIN,RB,16,0,0,0,33,0,3,6,0,0,0,0,0,0.3,4.9
356,21769,Clyde Edwards-Helaire,KC,RB,10,0,0,0,16,0,2,11,0,0,0,0,0,0.5,4.7
357,16763,Marcus Mariota,LV,QB,9,0,0,0,46,0,0,0,0,0,0,0,0,0.5,4.6
357,22563,Khalil Herbert,CHI,RB,17,0,0,0,25,0,2,1,0,0,0,0,0,0.3,4.6
357,22620,Mike Strachan,IND,WR,5,0,0,0,0,0,2,26,0,0,0,0,0,0.9,4.6
360,20361,Ross Dwelley,SF,TE,17,0,0,0,0,0,2,25,0,0,0,0,0,0.3,4.5
360,18990,Jonnu Smith,NE,TE,16,0,0,0,0,0,3,15,0,0,0,0,0,0.3,4.5
360,22590,Ben Skowronek,LAR,WR,14,0,0,0,0,0,3,15,0,0,0,0,0,0.3,4.5
363,21807,Colby Parkinson,SEA,TE,14,0,0,0,0,0,2,24,0,0,0,0,0,0.3,4.4
364,19626,Dare Ogunbowale,JAX,RB,17,0,0,0,22,0,1,11,0,0,0,0,0,0.3,4.3
365,22546,Rhamondre Stevenson,NE,RB,12,0,0,0,41,0,0,0,0,0,0,0,0,0.3,4.1
365,15071,Latavius Murray,BAL,RB,14,0,0,0,15,0,1,16,0,0,0,0,0,0.3,4.1
365,19548,Corey Clement,DAL,RB,17,0,0,0,14,0,2,7,0,0,0,0,0,0.2,4.1
365,18039,Pharoh Cooper,NYG,WR,8,0,0,0,0,0,2,21,0,0,0,0,0,0.5,4.1
369,17959,Derrick Henry,TEN,RB,8,0,0,0,40,0,0,0,0,0,0,0,0,0.5,4
369,19119,Chris Carson,SEA,RB,4,0,0,0,40,0,0,0,0,0,0,0,0,1,4
369,21783,Harrison Bryant,CLE,TE,16,0,0,0,0,0,2,20,0,0,0,0,0,0.2,4
369,22512,Tre' McKitty,LAC,TE,11,0,0,0,0,0,2,20,0,0,0,0,0,0.4,4
369,23010,Brock Wright,DET,TE,10,0,0,0,0,0,2,20,0,0,0,0,0,0.4,4
374,19910,Ian Thomas,CAR,TE,17,0,0,0,0,0,2,19,0,0,0,0,0,0.2,3.9
375,18070,Wendell Smallwood,WAS,RB,3,0,0,0,21,0,1,7,0,0,0,0,0,1.3,3.8
375,22569,Dee Eskridge,SEA,WR,10,0,0,0,0,0,2,18,0,0,0,0,0,0.4,3.8
377,19816,DJ Chark,JAX,WR,4,0,0,0,0,0,1,27,0,0,0,0,0,0.9,3.7
377,22418,Tommy Hudson,TEN,TE,5,0,0,0,0,0,2,17,0,0,0,0,0,0.7,3.7
377,16141,Willie Snead IV,CAR,WR,9,0,0,0,0,0,2,17,0,0,0,0,0,0.4,3.7
377,21964,Cody White,PIT,WR,15,0,0,0,0,0,2,17,0,0,0,0,0,0.2,3.7
377,22572,Dax Milne,WAS,WR,13,0,0,0,0,0,3,27,0,0,0,0,0,0.3,3.7
382,18118,Brandon Allen,CIN,QB,6,83,0,0,3,0,0,0,0,0,0,0,0,0.6,3.62
383,20770,Zach Gentry,PIT,TE,17,0,0,0,0,0,2,15,0,0,0,0,0,0.2,3.5
384,23004,Adam Prentice,NO,FB,7,0,0,0,0,0,2,14,0,0,0,0,0,0.5,3.4
385,19330,Nick Mullens,CLE,QB,1,83,0,0,0,0,0,0,0,0,0,0,0,3.3,3.32
386,21349,Ashton Dulin,IND,WR,17,0,0,0,0,0,1,23,0,0,0,0,0,0.2,3.3
386,16846,Tyler Kroft,NYJ,TE,9,0,0,0,0,0,2,13,0,0,0,0,0,0.4,3.3
388,19861,Ronald Jones,TB,RB,16,0,0,0,32,0,0,0,0,0,0,0,0,0.2,3.2
388,21601,Gunner Olszewski,NE,WR,16,0,0,0,0,0,1,22,0,0,0,0,0,0.2,3.2
390,21785,Noah Gray,KC,TE,16,0,0,0,0,0,2,11,0,0,0,0,0,0.2,3.1
391,16850,Sean Mannion,MIN,QB,1,73,0,0,0,0,0,0,0,0,0,0,0,2.9,2.92
392,16838,Duke Johnson,MIA,RB,5,0,0,0,29,0,0,0,0,0,0,0,0,0.6,2.9
392,21758,KJ Hill Jr.,LAC,WR,6,0,0,0,0,0,1,19,0,0,0,0,0,0.5,2.9
392,22575,Amari Rodgers,GB,WR,16,0,0,0,0,0,1,19,0,0,0,0,0,0.2,2.9
392,20159,Mike Boone,DEN,RB,8,0,0,0,0,0,1,19,0,0,0,0,0,0.4,2.9
392,18103,Jakeem Grant Sr.,CHI,WR,15,0,0,0,4,0,3,15,0,0,0,0,0,0.2,2.9
397,22604,Tylan Wallace,BAL,WR,17,0,0,0,0,0,1,18,0,0,0,0,0,0.2,2.8
397,19779,Brandon Zylstra,CAR,WR,13,0,0,0,0,0,2,8,0,0,0,0,0,0.2,2.8
399,8358,Brian Hoyer,NE,QB,5,68,0,0,0,0,0,0,0,0,0,0,0,0.5,2.72
400,21311,Davion Davis,HOU,WR,2,0,0,0,0,0,1,17,0,0,0,0,0,1.4,2.7
400,19864,Anthony Miller,PIT,WR,3,0,0,0,0,0,2,7,0,0,0,0,0,0.9,2.7
402,16878,Blake Bell,KC,TE,16,0,0,0,8,0,1,8,0,0,0,0,0,0.2,2.6
402,22588,Anthony Schwartz,CLE,WR,14,0,0,0,0,0,1,16,0,0,0,0,0,0.2,2.6
402,19209,Patrick Ricard,BAL,FB,13,0,0,0,4,0,1,12,0,0,0,0,0,0.2,2.6
405,21776,Joshua Kelley,LAC,RB,10,0,0,0,6,0,2,19,0,0,0,0,0,0.2,2.5
406,22594,Frank Darby,ATL,WR,10,0,0,0,0,0,1,14,0,0,0,0,0,0.2,2.4
406,23084,Shane Zylstra,DET,TE,4,0,0,0,0,0,1,14,0,0,0,0,0,0.6,2.4
408,18197,Alex Erickson,CAR,WR,17,0,0,0,0,0,1,13,0,0,0,0,0,0.1,2.3
408,20742,J.J. Arcega-Whiteside,PHI,WR,16,0,0,0,0,0,1,13,0,0,0,0,0,0.1,2.3
408,20360,Jeff Wilson Jr.,SF,RB,9,0,0,0,5,0,1,8,0,0,0,0,0,0.3,2.3
411,18811,Mitch Trubisky,BUF,QB,6,7,0,0,20,0,0,0,0,0,0,0,0,0.4,2.28
412,16621,Garrett Gilbert,WAS,QB,1,55,0,0,0,0,0,0,0,0,0,0,0,2.2,2.2
412,18673,Jaydon Mickens,JAX,WR,11,0,0,0,0,0,1,12,0,0,0,0,0,0.2,2.2
412,18262,Stephen Anderson,LAC,TE,17,0,0,0,0,0,1,12,0,0,0,0,0,0.1,2.2
412,20950,Benny Snell Jr.,PIT,RB,17,0,0,0,5,0,1,7,0,0,0,0,0,0.1,2.2
412,22514,Kenny Yeboah,NYJ,TE,9,0,0,0,0,0,1,12,0,0,0,0,0,0.2,2.2
417,21774,Tony Jones Jr.,NO,RB,11,0,0,0,21,0,0,0,0,0,0,0,0,0.2,2.1
417,20679,KhaDarel Hodge,DET,WR,16,0,0,0,0,0,1,11,0,0,0,0,0,0.1,2.1
417,15196,Kenny Stills,NO,WR,13,0,0,0,0,0,1,11,0,0,0,0,0,0.2,2.1
417,20581,Johnny Stanton IV,CLE,FB,3,0,0,0,5,0,1,6,0,0,0,0,0,0.7,2.1
417,20990,Trayveon Williams,CIN,RB,5,0,0,0,7,0,1,4,0,0,0,0,0,0.4,2.1
422,21845,Darrynton Evans,TEN,RB,1,0,0,0,5,0,1,5,0,0,0,0,0,2,2
422,22676,Kene Nwangwu,MIN,RB,11,0,0,0,4,0,1,6,0,0,0,0,0,0.2,2
422,22573,Dazz Newsome,CHI,WR,3,0,0,0,0,0,1,10,0,0,0,0,0,0.7,2
422,21746,Tarik Black,NYJ,WR,1,0,0,0,0,0,1,10,0,0,0,0,0,2,2
426,19165,Johnny Mundt,LAR,TE,6,0,0,0,0,0,1,9,0,0,0,0,0,0.3,1.9
426,21678,Brycen Hopkins,LAR,TE,5,0,0,0,0,0,1,9,0,0,0,0,0,0.4,1.9
426,22661,Jack Stoll,PHI,TE,16,0,0,0,0,0,1,9,0,0,0,0,0,0.1,1.9
426,22126,Ty'Son Williams,BAL,RB,13,0,0,0,2,0,1,7,0,0,0,0,0,0.1,1.9
426,21263,Trenton Irwin,CIN,WR,7,0,0,0,0,0,1,9,0,0,0,0,0,0.3,1.9
431,21788,Ke'Shawn Vaughn,TB,RB,12,0,0,0,18,0,0,0,0,0,0,0,0,0.2,1.8
431,18901,O.J. Howard,TB,TE,17,0,0,0,0,0,1,8,0,0,0,0,0,0.1,1.8
431,20931,Drew Sample,CIN,TE,17,0,0,0,0,0,1,8,0,0,0,0,0,0.1,1.8
431,21556,Tom Kennedy,DET,WR,12,0,0,0,0,0,1,8,0,0,0,0,0,0.2,1.8
431,20819,Alec Ingold,LV,FB,9,0,0,0,1,0,1,7,0,0,0,0,0,0.2,1.8
431,20900,Qadree Ollison,ATL,RB,7,0,0,0,0,0,1,8,0,0,0,0,0,0.3,1.8
437,16903,MyCole Pruitt,TEN,TE,16,0,0,0,0,0,1,7,0,0,0,0,0,0.1,1.7
437,17048,Tyrell Williams,DET,WR,1,0,0,0,0,0,1,7,0,0,0,0,0,1.7,1.7
437,20398,Equanimeous St. Brown,GB,WR,13,0,0,0,0,0,1,7,0,0,0,0,0,0.1,1.7
437,18928,Curtis Samuel,WAS,WR,5,0,0,0,3,0,1,4,0,0,0,0,0,0.3,1.7
437,21823,Patrick Taylor,GB,RB,8,0,0,0,4,0,1,3,0,0,0,0,0,0.2,1.7
442,21843,Salvon Ahmed,MIA,RB,12,0,0,0,16,0,0,0,0,0,0,0,0,0.1,1.6
442,19080,Noah Brown,DAL,WR,13,0,0,0,0,0,1,6,0,0,0,0,0,0.1,1.6
442,20224,Christian Blake,ATL,WR,16,0,0,0,0,0,1,6,0,0,0,0,0,0.1,1.6
442,17916,William Fuller V,MIA,WR,2,0,0,0,0,0,1,6,0,0,0,0,0,0.8,1.6
442,20103,Reggie Bonnafon,CAR,RB,4,0,0,0,0,0,1,6,0,0,0,0,0,0.4,1.6
447,12982,Blaine Gabbert,TB,QB,6,40,0,0,-1,0,0,0,0,0,0,0,0,0.2,1.5
447,17053,Malcolm Brown,MIA,RB,7,0,0,0,15,0,0,0,0,0,0,0,0,0.2,1.5
447,18088,Alex Collins,SEA,RB,11,0,0,0,15,0,0,0,0,0,0,0,0,0.1,1.5
447,21138,Scotty Miller,TB,WR,9,0,0,0,0,0,1,5,0,0,0,0,0,0.2,1.5
447,19823,Royce Freeman,HOU,RB,15,0,0,0,4,0,1,1,0,0,0,0,0,0.1,1.5
447,21368,Trinity Benson,DET,WR,8,0,0,0,0,0,1,5,0,0,0,0,0,0.2,1.5
447,19937,Keke Coutee,IND,WR,2,0,0,0,0,0,1,5,0,0,0,0,0,0.8,1.5
447,21211,Patrick Laird,MIA,RB,6,0,0,0,0,0,1,5,0,0,0,0,0,0.2,1.5
447,22591,Dez Fitzpatrick,TEN,WR,4,0,0,0,0,0,1,5,0,0,0,0,0,0.4,1.5
447,19280,Cody Hollister,TEN,WR,3,0,0,0,0,0,1,5,0,0,0,0,0,0.5,1.5
447,21724,Easop Winston,NO,WR,3,0,0,0,0,0,1,5,0,0,0,0,0,0.5,1.5
458,21782,Jonathan Ward,ARI,RB,13,0,0,0,14,0,0,0,0,0,0,0,0,0.1,1.4
459,22596,Jaelon Darden,TB,WR,9,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
459,12777,Lee Smith,ATL,TE,16,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
459,20886,Stanley Morgan,CIN,WR,17,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
459,21795,Luke Farrell,JAX,TE,15,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
459,21781,Sean McKeon,DAL,TE,9,0,0,0,0,0,1,3,0,0,0,0,0,0.1,1.3
459,23090,C.J. Saunders,CAR,WR,1,0,0,0,0,0,1,3,0,0,0,0,0,1.3,1.3
465,21514,Austin Walter,NYJ,RB,4,0,0,0,12,0,0,0,0,0,0,0,0,0.3,1.2
465,20899,Josh Oliver,BAL,TE,14,0,0,0,0,0,1,2,0,0,0,0,0,0.1,1.2
467,18973,C.J. Beathard,JAX,QB,3,28,0,0,0,0,0,0,0,0,0,0,0,0.4,1.12
468,16834,Tevin Coleman,NYJ,RB,11,0,0,0,11,0,0,0,0,0,0,0,0,0.1,1.1
468,19281,Jacob Hollister,JAX,TE,7,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1.1
468,20134,Kevin Rader,PIT,TE,6,0,0,0,0,0,1,1,0,0,0,0,0,0.2,1.1
471,21841,Jordan Love,GB,QB,6,54,0,1,9,0,0,0,0,0,0,0,0,0.2,1.06
472,22535,Elijah Mitchell,SF,RB,11,0,0,0,10,0,0,0,0,0,0,0,0,0.1,1
472,18445,Mike Thomas,CIN,WR,12,0,0,0,0,0,1,0,0,0,0,0,0,0.1,1
472,22138,Tyler Davis,GB,TE,13,0,0,0,0,0,1,0,0,0,0,0,0,0.1,1
475,21866,Chris Streveler,BAL,QB,2,24,0,0,0,0,0,0,0,0,0,0,0,0.5,0.96
476,21815,Sam Ehlinger,IND,QB,3,0,0,0,9,0,0,0,0,0,0,0,0,0.3,0.9
477,18998,Marlon Mack,IND,RB,6,0,0,0,8,0,0,0,0,0,0,0,0,0.1,0.8
477,21840,Kylin Hill,GB,RB,8,0,0,0,8,0,0,0,0,0,0,0,0,0.1,0.8
477,19799,Rashaad Penny,SEA,RB,10,0,0,0,-6,0,1,4,0,0,0,0,0,0.1,0.8
480,20128,Phillip Lindsay,MIA,RB,14,0,0,0,6,0,0,0,0,0,0,0,0,0,0.6
480,21115,Juwann Winfree,GB,WR,7,0,0,0,0,0,2,6,0,0,0,0,0,0.1,0.6
482,21801,Trey Sermon,SF,RB,9,0,0,0,4,0,0,0,0,0,0,0,0,0,0.4
482,20743,Ryquell Armstead,JAX,RB,2,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.4
484,16378,Keith Smith,ATL,FB,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3
484,20318,Buddy Howell,LAR,RB,10,0,0,0,3,0,0,0,0,0,0,0,0,0,0.3
486,2405,Chad Henne,KC,QB,4,9,0,0,-1,0,0,0,0,0,0,0,0,0.1,0.26
487,8283,Ryan Fitzpatrick,WAS,QB,1,0,0,0,2,0,0,0,0,0,0,0,0,0.2,0.2
487,22310,Gabe Nabers,LAC,FB,10,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2
487,22677,Mekhi Sargent,JAX,RB,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0.2
490,22206,Reggie Gilliam,BUF,FB,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1
490,18375,Peyton Barber,LV,RB,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1
490,19029,Nathan Peterman,LV,QB,1,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.1
493,20053,Kyle Allen,WAS,QB,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0.04
494,19067,Jeremy Sprinkle,DAL,TE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,22645,Simi Fehoko,DAL,WR,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,3061,Marcedes Lewis,GB,TE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,7651,Matthew Slater,NE,WR,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,9902,Chase Daniel,LAC,QB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,11565,Andre Roberts,LAC,WR,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,12787,Nick Bellore,SEA,LB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,13063,Taiwan Jones,BUF,RB,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,15247,Darren Fells,TB,TE,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,15305,Demetrius Harris,ARI,TE,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,16798,Devin Smith,JAX,WR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,16816,Maxx Williams,ARI,TE,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,17217,Raheem Mostert,SF,RB,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,17219,Daniel Brown,NYJ,TE,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,17289,Jake Kumerow,BUF,WR,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,17762,Chris Manhertz,JAX,TE,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
